Battery_ID,Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
9487033,1134.0,8.69,285.4804360095385,3.971,3.401,7236.735365562006,5.98,5.98,665
9487033,1134.0,6220.6,1239.7846717497057,3.993,3.657,-113.58400001004338,5.98,10769.85,688
9487033,1134.0,50817.85,6648.225233724712,3.982,3.545,-113.58400001004338,5.98,5.98,768
9487033,1134.0,8.69,-5773.465341902238,4.025,3.429,-113.58400001004338,12233.07,13781.21,554
9487033,1134.0,8.69,-21041.80199696921,3.843,3.429,3327.1053834104996,14155.01,7668.0,790
9487033,1134.0,8.69,-826.3918046884789,3.889,3.507,3718.878634934234,3407.79,7264.16,664
9487033,1134.0,29039.55,7230.248543931904,3.876,3.694,14921.990344106336,5.98,3207.07,749
9487033,1134.0,19620.13,5739.370587740842,3.856,3.502,9376.293831326197,13685.85,9618.36,681
9487033,1134.0,15425.96,16646.488227783295,3.809,3.569,2916.2130296140585,5.98,5.98,497
9487033,1134.0,38497.55,-8946.928414724993,3.805,3.626,1438.8246138556656,8396.13,5.98,468
9487033,1134.0,3731.17,11960.44177833584,3.843,3.64,3359.7107280130776,8880.19,7654.5,331
9487033,1134.0,28037.16,1943.8597935385037,3.814,3.748,2697.5778839674895,13355.4,15229.8,371
9487033,1134.0,27748.95,-1045.3535474192938,3.895,3.626,5811.658937966437,5.98,44568.16,172
9487033,1134.0,12992.23,-11879.365316334906,3.879,3.711,2077.0666742272165,5.98,10878.8,317
9487033,1134.0,22458.66,-11086.363598425476,3.848,3.612,3012.555108837286,25427.06,9765.73,443
9487033,1134.0,8.69,25158.318959573367,3.878,3.578,720.8010035917041,7985.6,7659.69,221
9487033,1134.0,8.69,10338.509749289895,3.913,3.793,3063.355188255098,9861.51,2185.95,341
9487033,1134.0,8.69,-5989.889825504556,3.786,3.649,-113.58400001004338,5.98,5.98,431
9487033,1134.0,8.69,21504.01323561407,3.891,3.756,-113.58400001004338,5.98,10066.5,353
9487033,1134.0,4581.27,-6267.782223948513,3.928,3.73,3868.292295666961,5.98,2572.18,338
9487033,1134.0,26351.16,4893.659227491089,4.005,3.522,5132.205052997538,5.98,14465.33,461
9487033,1134.0,8.69,-4198.768642708459,3.845,3.635,10599.073495136101,5.98,13813.11,456
9487033,1134.0,8.69,19206.4692938841,3.908,3.632,8188.530485547684,13068.58,5.98,548
9487033,1134.0,8.69,-15226.127983371942,3.884,3.471,-113.58400001004338,269.17,7055.11,596
9487033,1134.0,8.69,-29221.670849749273,3.916,3.579,-113.58400001004338,2366.04,5.98,534
9487033,1134.0,23527.14,8566.143935773265,3.921,3.599,3768.336170946925,9148.57,8561.61,747
9487033,1134.0,8.69,3909.1146143716596,3.995,3.675,3768.336170946925,5.98,13200.06,578
9487033,1134.0,8.69,-12922.129964367577,3.987,3.569,-113.58400001004338,8150.07,3671.09,761
9487033,1134.0,11995.69,19671.397714341343,3.916,3.643,4708.406244082962,17238.91,4927.66,667
9487033,1134.0,8.69,4154.776292126892,3.878,3.609,872.6225429247438,19345.22,10066.5,610
9487033,1134.0,2449.27,2886.542264211629,3.908,3.608,4577.757412782454,7055.8,5.98,545
9487033,1134.0,8.69,4108.808471339447,3.882,3.59,555.2773321340896,5.98,5.98,549
9487033,1134.0,2279.7,22458.687796447844,3.908,3.536,3768.336170946925,12979.57,5416.84,512
9487033,1134.0,8.69,-112.90275010025562,3.872,3.564,11366.075657186446,5098.56,5.98,589
9487033,1134.0,10835.06,6565.132126215554,3.84,3.578,5311.65572477799,5.98,5529.37,455
9487033,1134.0,8.69,4820.528033074941,3.942,3.642,-113.58400001004338,457.31,11558.33,531
9487033,1134.0,26852.89,11983.09200397048,3.902,3.494,3442.6386642077528,21375.4,11960.6,492
9487033,1134.0,8.69,-9762.686133424393,3.914,3.62,2483.531246685976,14692.1,14805.53,513
9487033,1134.0,8681.13,6902.635547685329,3.94,3.562,-113.58400001004338,5.98,782.81,489
9487033,1134.0,8.69,6824.411682919854,3.897,3.616,12935.864088859362,5461.27,19394.31,560
9487033,1134.0,794.67,14757.287480406934,3.901,3.522,10408.840168788813,100.04,14733.42,485
9487033,1134.0,4001.94,1239.7846717497057,3.847,3.513,2141.9976725578226,5.98,9974.5,518
9487033,1134.0,13148.11,128.7802579351985,3.908,3.608,2279.512261853717,5.98,7188.03,520
9487033,1134.0,591.62,-8721.240089234865,4.014,3.542,4049.2359331212756,5200.26,884.69,670
9487033,1134.0,13856.4,5994.542841379686,4.004,3.546,2547.7124122828673,5.98,10747.01,852
9487033,1134.0,1940.36,-23536.7671985267,3.908,3.396,13161.131690045164,5.98,5.98,774
9487033,1134.0,8.69,-2643.454344329347,3.976,3.48,3147.8297224812677,5.98,12216.37,670
9487033,1134.0,24685.52,2687.5176816112025,3.92,3.578,-113.58400001004338,8714.4,8703.87,781
9487033,1134.0,5147.56,-5125.275190037798,3.788,3.523,13021.222043581312,3654.43,5190.59,681
9487033,1134.0,8.69,2623.8875388326887,3.952,3.578,7953.308011396035,11225.92,16618.15,548
9487033,1134.0,52088.92,-2997.186632745549,3.943,3.588,4249.8523070587535,5.98,5.98,753
9487033,1134.0,642.63,3892.90277901804,3.891,3.692,8010.967046988353,15906.63,5.98,679
9487033,1134.0,8.69,5457.301415260768,3.922,3.55,10293.109635186065,8545.83,9575.29,679
9487033,1134.0,13893.76,9243.141682272042,3.879,3.644,10109.952923281415,5.98,11954.55,735
9487033,1134.0,8.69,-1395.3709317043283,3.84,3.614,9943.063446191272,2859.8,5.98,615
9487033,1134.0,132.25,-5322.742614445825,3.891,3.533,7340.858455798115,40020.71,10066.5,685
9487033,1134.0,6668.77,-219.53262246966096,3.908,3.593,-113.58400001004338,4927.0,12551.15,611
9487033,1134.0,31238.23,449.5611763920118,3.801,3.656,3973.3297206747443,10359.79,25400.06,630
9487033,1134.0,33637.58,-5079.899441200317,3.891,3.838,5084.256024819419,5.98,3663.22,554
9487033,1134.0,46546.36,17593.898366084893,3.883,3.634,12770.886195509089,5.98,10066.5,460
9487033,1134.0,19405.6,-21196.655031573613,3.865,3.626,-113.58400001004338,13626.76,5.98,345
9487033,1134.0,9679.21,-7983.357087648387,3.908,3.696,3276.3219684538417,10909.84,18037.29,410
9487033,1134.0,13772.47,12899.7197792717,3.812,3.659,1686.5775384672515,7430.92,5.98,520
9487033,1134.0,8.69,2002.3652196812236,3.851,3.528,5132.362991278351,5.98,10066.5,294
9487033,1134.0,4581.27,-2133.974414486541,3.866,3.749,-113.58400001004338,5.98,10396.0,305
9487033,1134.0,5666.3,-15831.312466997999,3.873,3.623,-113.58400001004338,5.98,5.98,262
9487033,1134.0,8.69,-7966.554973144045,3.805,3.617,-113.58400001004338,1599.44,5.98,422
9487033,1134.0,8.69,1239.7846717497057,3.851,3.716,3768.336170946925,5.98,5.98,293
9487033,1134.0,8.69,1239.7846717497057,3.906,3.582,2580.7246418104337,5.98,5.98,320
9487033,1134.0,14437.54,1239.7846717497057,3.804,3.735,9449.931432454914,11624.64,18870.92,348
9487033,1134.0,5864.09,-17881.30489647083,3.928,3.63,-113.58400001004338,13236.39,7686.26,341
9487033,1134.0,14578.44,-24844.469029474414,3.845,3.645,930.6673777973265,7258.31,24491.34,443
9487033,1134.0,8.69,-6203.4355217226075,3.755,3.567,-66.95949956321601,11621.09,16416.01,441
9487033,1134.0,8.69,1543.4632378539707,3.808,3.525,1452.244878523009,13983.28,10804.43,172
9487033,1134.0,8.69,-19183.314589822374,3.908,3.63,1816.110599070749,5694.48,5.98,289
9487033,1134.0,8.69,9201.65810059087,3.921,3.705,-113.58400001004338,5461.27,3882.72,381
9487033,1134.0,8.69,7988.807899186602,3.908,3.595,1240.0253463660451,3115.79,5855.0,506
9487033,1134.0,6541.55,408.19720803532573,3.915,3.68,-113.58400001004338,5.98,264.78,650
9487033,1134.0,13332.69,7361.715857012273,3.874,3.566,4577.3937874382555,5.98,720.57,645
9487033,1134.0,8.69,1239.7846717497057,3.878,3.626,-113.58400001004338,5.98,19681.96,485
9487033,1134.0,21326.92,7163.341276187345,3.933,3.676,-113.58400001004338,5.98,38474.55,492
9487033,1134.0,14426.29,4274.061086152029,3.809,3.578,7827.22918750779,5.98,5.98,475
9487033,1134.0,8.69,-9226.953796068176,3.904,3.703,9323.482861583681,15463.4,28171.0,507
9487033,1134.0,36693.66,-568.6618988297503,3.869,3.68,13648.649208755058,1807.38,17051.79,437
9487033,1134.0,8.69,669.3329842557298,3.868,3.622,4418.53936937083,15049.18,26995.05,393
9487033,1134.0,8.69,12632.298673005636,3.98,3.641,4041.416083711175,7666.04,5.98,398
9487033,1134.0,22156.9,6555.369437938411,3.938,3.537,-113.58400001004338,8522.09,5.98,554
9487033,1134.0,20065.62,8379.26299089449,3.891,3.556,2626.9914436487284,8377.42,3878.38,554
9487033,1134.0,8.69,-3098.7451242566367,3.885,3.644,-113.58400001004338,9042.19,5.98,506
9487033,1134.0,8.69,2959.3720442550675,3.918,3.548,3768.336170946925,5.98,12705.01,607
9487033,1134.0,377.72,5887.419052818866,3.846,3.578,12262.684067432947,5.98,10066.5,680
9487033,1134.0,8.69,-1305.897027589829,3.908,3.635,9871.465303034951,5461.27,7316.02,510
9487033,1134.0,22615.56,-17276.912830110126,3.887,3.673,136.1091348558116,5626.89,5.98,530
9487033,1134.0,8.69,1239.7846717497057,3.802,3.55,9156.964491840705,5476.24,2818.45,578
9487033,1134.0,8.69,7016.212965320734,4.0,3.533,8653.6749108763,5.98,17110.39,394
9487033,1134.0,8.69,2040.357997136589,3.908,3.577,-113.58400001004338,5.98,14660.92,660
9487033,1134.0,9099.38,31002.790707409134,3.947,3.649,4775.112653699436,5.98,5.98,588
9487033,1134.0,15364.73,-3614.070027831067,3.968,3.549,7920.137979624073,14299.73,18329.89,614
9487033,1134.0,8.69,7232.8924746153525,3.95,3.524,3863.0247955326463,10654.05,195.01,621
9487033,1134.0,9946.28,14420.866013280242,3.857,3.679,-113.58400001004338,4880.98,13274.29,696
9487033,1134.0,39755.86,-7323.655371845368,3.945,3.625,10734.395993599072,20227.37,14846.35,428
9487033,1134.0,21847.51,-12126.824499431037,3.911,3.653,7176.632843837073,5.98,19048.08,526
9487033,1134.0,43739.43,-5240.620755926501,3.898,3.569,-113.58400001004338,5.98,5.98,523
9487033,1134.0,16156.98,-24099.978666278275,3.945,3.638,-113.58400001004338,5.98,5804.55,413
9487033,1134.0,8.69,778.2408321631292,3.812,3.578,3774.1832882474537,2355.58,17859.82,505
9487033,1134.0,8.69,2799.291879358121,3.799,3.637,5947.293367934924,5955.53,13941.65,322
9487033,1134.0,334.29,-11502.727776591762,3.929,3.765,-113.58400001004338,5.98,14781.94,333
9487033,1134.0,12119.01,-13180.100329424758,3.868,3.731,4645.983757292576,25701.73,5.98,513
9487033,1134.0,8.69,-14431.772702034134,3.88,3.596,-113.58400001004338,12499.8,25144.09,353
9487033,1134.0,8.69,-5075.102358626161,3.874,3.614,1427.2166263433555,5.98,5.98,332
9487033,1134.0,8.69,5820.836729937079,3.805,3.63,-113.58400001004338,5.98,5.98,331
9487033,1134.0,8.69,-2488.9708504688842,3.908,3.684,4659.677659213887,8166.18,12277.1,293
9487033,1134.0,2605.91,6653.581221462838,3.938,3.638,8721.006951977237,23567.56,17779.57,500
9487033,1134.0,2245.7,-3095.3235669015867,3.9,3.567,-113.58400001004338,18334.03,12585.77,554
9487033,1134.0,19489.1,15560.731357506562,3.92,3.617,1733.050979623854,7851.06,10066.5,478
9487033,1134.0,11264.95,-4099.726344934764,3.908,3.648,-113.58400001004338,10442.78,5.98,466
9487033,1134.0,14330.13,-19201.918467565818,3.864,3.601,3150.8133412098946,1395.96,9267.23,547
9487033,1134.0,8.69,-4200.374990830086,3.91,3.607,-113.58400001004338,17261.64,7475.15,481
9487033,1134.0,23358.57,-4129.965041564736,3.887,3.574,6535.299763985213,5.98,9577.33,465
9487033,1134.0,21593.21,12645.2641971302,3.968,3.599,-113.58400001004338,5.98,8551.75,559
9487033,1134.0,8.69,12266.727186589216,3.906,3.662,-113.58400001004338,5.98,5.98,618
9487033,1134.0,8.69,14432.528172355223,3.882,3.641,1483.6238548210808,21754.38,12535.63,552
9487033,1134.0,8.69,18319.831464317904,3.908,3.529,3331.0342511866984,34197.99,9848.79,541
9487033,1134.0,8.69,-11906.391764921435,3.908,3.753,2539.6971465589095,5.98,18206.62,554
9487033,1134.0,8.69,-601.7401653605505,3.96,3.676,5790.2591851529605,14638.73,18272.22,561
9487033,1134.0,14988.31,1268.4023417142491,4.02,3.523,805.1675249023137,5.98,15429.11,501
9487033,1134.0,8.69,-2873.164366721082,3.908,3.607,2012.412510006391,5615.64,5.98,534
9487033,1134.0,10724.77,-9483.618106876913,3.911,3.618,6933.215807963092,5622.64,5.98,495
9487033,1134.0,27820.8,-2555.3835297223122,3.945,3.578,4119.8075454705195,10523.79,17350.79,596
9487033,1134.0,8.69,13646.417974735454,4.012,3.578,4676.145343689704,5.98,5.98,604
9487033,1134.0,7000.26,35840.19333653774,3.911,3.603,8329.845660277997,4185.02,10066.5,776
9487033,1134.0,13830.59,-4439.231426759223,3.865,3.61,6783.478346547415,5968.68,3843.0,564
9487033,1134.0,8.69,8667.03640236562,3.796,3.587,5813.910476713844,2618.39,19665.88,366
9487033,1134.0,1255.64,-1787.547782985104,3.908,3.692,5130.881690727296,18662.17,15272.15,298
9487033,1134.0,43711.71,-12562.32770591477,3.899,3.662,2227.6380388826738,5461.27,5.98,264
9487033,1134.0,53705.07,13572.666695881171,3.837,3.558,-84.50792535851633,6381.25,10066.5,422
9487033,1134.0,8.69,-2299.7774186666893,3.884,3.645,-113.58400001004338,5.98,13733.95,236
9487033,1134.0,8.69,5724.964101224809,3.94,3.73,3768.336170946925,1254.31,24862.51,372
9487033,1134.0,39142.16,1239.7846717497057,3.88,3.515,-113.58400001004338,5.98,5.98,512
9487033,1134.0,8.69,11555.270942242521,3.904,3.653,-113.58400001004338,2213.84,22976.78,314
9487033,1134.0,8.69,3975.7545309291236,3.921,3.578,-113.58400001004338,4437.28,4341.38,423
9487033,1134.0,8.69,-18105.442450615858,3.918,3.562,3726.4538228473125,5.98,5.98,653
9487033,1134.0,8.69,3553.4286229805202,3.865,3.458,5341.992390044545,728.53,2079.27,744
9487033,1134.0,7207.73,15563.565773109567,3.908,3.6,2143.3984395496686,5.98,5.98,663
9487033,1134.0,32603.07,-4268.496880061702,3.915,3.594,3768.336170946925,5.98,8847.14,598
9487033,1134.0,9057.57,11466.117725092594,3.89,3.607,11155.960880482318,9348.62,5.98,608
9487033,1134.0,13369.91,16833.428783236897,3.857,3.613,2887.670276586163,10961.08,19250.08,500
9487033,1134.0,2715.59,-3909.8877295050343,3.908,3.503,3768.336170946925,5.98,14280.79,457
9487033,1134.0,8.69,4253.204332059992,3.976,3.633,7103.625907540267,4201.53,10066.5,608
9487033,1134.0,8.69,-12985.393367650968,3.827,3.724,2880.3430830623374,818.95,14791.54,575
9487033,1134.0,35356.62,1239.7846717497057,3.972,3.672,1527.0873542022541,11188.4,29921.5,454
9487033,1134.0,8.69,-9174.297489505328,3.942,3.634,6801.668592160869,5.98,5.98,628
9487033,1134.0,23699.09,-9018.599150057904,3.95,3.551,-113.58400001004338,5461.27,2061.11,685
9487033,1134.0,517.39,13115.657966079385,3.954,3.505,-113.58400001004338,13796.13,376.87,641
9487033,1134.0,17398.48,2857.743857673412,3.912,3.613,8448.8029777058,7276.98,18659.7,553
9487033,1134.0,17378.5,16131.936917082172,3.964,3.598,749.9846241828304,5.98,13493.36,672
9487033,1134.0,34005.21,13073.215236803268,3.995,3.455,10498.890835771686,1967.64,7600.99,747
9487033,1134.0,9765.61,7397.144259250593,3.94,3.507,-113.58400001004338,16838.86,7478.16,774
9487033,1134.0,8.69,19997.12423758459,4.007,3.365,6078.195090935719,5461.27,5.98,737
9487033,1134.0,8.69,7318.791312939629,3.882,3.535,-113.58400001004338,2227.84,15774.31,616
9487033,1134.0,8.69,-6214.529363437595,3.95,3.503,4913.1809792331005,2670.67,5549.68,648
9487033,1134.0,9973.67,20676.596943438173,3.908,3.389,-113.58400001004338,146.6,5.98,708
9487033,1134.0,8.69,1239.7846717497057,3.912,3.509,-113.58400001004338,5.98,8489.63,653
9487033,1134.0,8.69,22974.59984177432,4.0,3.708,3971.684870340651,10055.57,5712.57,623
9487033,1134.0,8.69,9866.95424643132,3.878,3.594,-113.58400001004338,5.98,6609.38,755
9487033,1134.0,8.69,-12235.464547951531,3.92,3.611,-113.58400001004338,17560.83,10546.32,696
9487033,1134.0,28944.33,-8400.65621061984,3.945,3.578,-113.58400001004338,26560.02,15147.04,647
9487033,1134.0,8021.84,16597.600385228998,3.889,3.594,-113.58400001004338,9776.51,1948.89,539
9487033,1134.0,8.69,-981.3550964463191,3.861,3.562,2391.478123636288,5.98,16270.75,482
9487033,1134.0,20432.81,5960.8153574230555,3.88,3.528,-113.58400001004338,29248.58,5.98,494
9487033,1134.0,8.69,6880.110369797881,3.892,3.55,2134.402351254942,5461.27,25196.21,493
9487033,1134.0,8.69,14839.19420301711,4.041,3.67,-113.58400001004338,32283.69,1316.24,523
9487033,1134.0,8.69,720.2557660006573,3.932,3.432,6251.088127206609,1502.87,12232.05,669
9487033,1134.0,8.69,10987.33544848594,3.896,3.578,-113.58400001004338,5.98,25700.71,719
9487033,1134.0,8.69,-14539.003610349717,3.889,3.595,-113.58400001004338,5.98,19459.87,581
9487033,1134.0,5747.9,1239.7846717497057,3.885,3.511,2700.8447305175227,5.98,5.98,588
9487033,1134.0,1536.88,-18986.076195517624,3.968,3.71,4094.158219026394,3051.6,5.98,543
9487033,1134.0,19234.17,-1658.247515989576,3.938,3.421,-113.58400001004338,18198.18,34170.44,526
9487033,1134.0,4980.16,-4305.796516509786,3.891,3.642,-113.58400001004338,7189.56,10066.5,627
9487033,1134.0,7562.97,6116.072220056919,3.833,3.613,1279.7528776111517,5.98,5.98,529
9487033,1134.0,24602.28,15295.758318606662,3.847,3.542,6515.814995822045,9012.05,22151.71,376
9487033,1134.0,7956.93,-4781.375060869401,3.853,3.601,6713.2938938426105,5.98,4044.61,351
9487033,1134.0,6725.35,4422.24445937308,3.783,3.593,-80.34602719899885,5.98,23297.3,378
9487033,1134.0,8.69,-260.7378720683753,3.73,3.566,4505.683074146385,5.98,12879.41,313
9487033,1134.0,23094.48,-2972.6633801019025,3.776,3.654,3768.336170946925,19184.91,5.98,165
9487033,1134.0,23506.41,-15256.757958436676,3.908,3.61,-5.497701953797787,30334.89,16279.61,233
9487033,1134.0,8.69,-16295.391100614113,3.733,3.753,8117.576610865033,5.98,2982.69,302
9487033,1134.0,13617.62,-12258.044854415699,3.824,3.626,3768.336170946925,5.98,10066.5,318
9487033,1134.0,8.69,29723.99597145374,3.858,3.619,8175.728642434669,5.98,2992.29,206
9487033,1134.0,8.69,-2336.787293937141,3.835,3.578,172.57396866162117,5.98,33331.04,337
9487033,1134.0,6950.25,12155.000834172093,3.8,3.766,5014.582524899054,9481.55,5.98,343
9487033,1134.0,8.69,-8469.047019737889,3.877,3.657,-113.58400001004338,9063.26,5.98,245
9487033,1134.0,15402.11,-3333.531009504798,3.89,3.716,-113.58400001004338,24598.11,34015.03,152
9487033,1134.0,8.69,6309.243649279176,3.878,3.764,-113.58400001004338,5450.43,6450.27,242
9487033,1134.0,8.69,-10213.681814565536,3.857,3.626,7207.706010268419,8580.31,3261.81,387
9487033,1134.0,25607.47,-24186.513500133966,3.823,3.574,6755.346015391366,3618.2,15043.21,329
9487033,1134.0,8.69,-1526.4702727400938,3.859,3.642,-113.58400001004338,12825.73,5.98,309
9487033,1134.0,9587.84,3086.5516538461648,3.873,3.679,5278.985762877061,5.98,5201.95,133
9487033,1134.0,52196.83,-4756.280801666895,3.887,3.671,2034.6404525301095,4161.17,5.98,132
9487033,1134.0,36734.79,1856.47186736808,3.912,3.606,1925.5770637530775,5.98,1559.01,438
9487033,1134.0,8.69,-4521.568421187692,3.804,3.564,4848.287526953747,5.98,6249.09,501
9487033,1134.0,8.69,-9396.65389760255,3.949,3.653,1473.6880269536941,6304.65,5.98,398
9487033,1134.0,8.69,12046.629705538033,3.92,3.452,4744.068054915782,8219.96,4891.27,535
9487033,1134.0,717.03,1239.7846717497057,3.857,3.578,-113.58400001004338,5.98,8036.38,493
9487033,1134.0,15448.14,-8861.88967183749,3.934,3.598,-113.58400001004338,4400.13,10439.82,488
9487033,1134.0,4067.29,-297.8874736298201,3.908,3.685,2967.5255582169034,7682.22,5769.75,466
9487033,1134.0,17804.26,-5173.236603583334,3.897,3.556,3950.625956771427,5.98,14009.3,490
9487033,1134.0,4581.27,1239.7846717497057,3.94,3.634,-113.58400001004338,2880.44,4964.05,476
9487033,1134.0,8.69,-3554.0968593581856,3.937,3.743,-113.58400001004338,5.98,10066.5,743
9487033,1134.0,8.69,-262.3669663303965,3.924,3.619,2596.4056957015796,5.98,5.98,589
9487033,1134.0,29515.52,-12331.103216362604,4.001,3.44,1187.0968411587382,5.98,5.98,602
9487033,1134.0,18876.42,-12517.96488864952,3.858,3.63,1965.4036295101841,9037.23,5.98,683
9487033,1134.0,7896.99,13745.675408418296,3.821,3.529,9362.747869009007,13844.14,1620.72,554
9487033,1134.0,8.69,-7482.777957846706,3.882,3.47,-113.58400001004338,6058.95,5.98,397
9487033,1134.0,8.69,14570.847115942097,3.846,3.654,-113.58400001004338,5.98,14859.56,504
9487033,1134.0,14458.49,29605.07601207453,3.903,3.641,5010.680184224284,17310.65,7478.26,362
9487033,1134.0,4581.27,-13614.845181828749,3.908,3.687,-113.58400001004338,5.98,7024.85,221
9487033,1134.0,9908.72,-1893.8565201901272,3.884,3.593,-113.58400001004338,23231.38,5.98,377
9487033,1134.0,17125.75,19697.018608321447,3.882,3.645,5270.907920401015,36217.73,2430.12,554
9487033,1134.0,8.69,1886.5146446557899,3.908,3.593,-113.58400001004338,18001.77,18582.66,368
9487033,1134.0,8.69,9941.066774333043,3.983,3.636,-113.58400001004338,19063.9,18313.7,476
9487033,1134.0,14474.78,-12915.266232466183,3.97,3.517,10094.992182221367,18421.84,5.98,606
9487033,1134.0,8.69,10861.231742540478,3.886,3.594,-113.58400001004338,4316.46,5.98,546
9487033,1134.0,4581.27,-12189.035529558854,3.885,3.552,-113.58400001004338,13708.11,7694.56,576
9487033,1134.0,8.69,16766.066144484645,3.883,3.555,-113.58400001004338,5.98,14673.44,532
9487033,1134.0,4581.27,13963.210082951771,3.936,3.632,5105.362619153006,2181.83,10066.5,524
9487033,1134.0,4354.71,-8517.4212253091,3.775,3.666,1962.0590381475022,435.55,3914.09,514
9487033,1134.0,4581.27,-1548.4721773485246,3.875,3.536,-113.58400001004338,6865.95,19475.97,389
9487033,1134.0,8.69,-11384.981204317022,3.889,3.597,6525.452903934925,5.98,10066.5,397
9487033,1134.0,8.69,-4254.704875486168,3.908,3.525,5961.597733280136,10750.96,10525.2,345
9487033,1134.0,12508.56,10894.242554999766,3.912,3.515,-113.58400001004338,15731.43,5.98,511
9487033,1134.0,10902.58,7278.549244734157,3.908,3.674,3391.0922209848745,5.98,10066.5,430
9487033,1134.0,8.69,6682.888110686319,3.937,3.589,2925.5371017115767,5.98,2434.74,634
9487033,1134.0,2158.62,-4194.010553517835,3.897,3.45,5777.229753113332,5.98,13978.35,631
9487033,1134.0,8.69,-11596.35671705156,3.909,3.578,9124.108432120522,4043.4,9441.25,629
9487033,1134.0,23600.3,-14609.699062894497,4.011,3.68,5057.636282590469,5.98,18507.19,515
9487033,1134.0,46392.4,3387.330479225012,3.946,3.686,7636.848125611006,18791.42,15941.73,554
9487033,1134.0,15903.23,-4433.736497079773,3.868,3.582,10766.538134199782,5.98,5.98,674
9487033,1134.0,7167.23,-9991.746714290393,3.919,3.709,-113.58400001004338,5.98,6524.88,768
9487033,1134.0,22970.09,-270.78696002457013,3.876,3.549,9563.699232624782,5.98,14248.49,721
9487033,1134.0,13880.01,11064.45181151912,3.882,3.604,-113.58400001004338,19370.04,7842.32,658
9487033,1134.0,39672.16,703.9703138281259,3.877,3.677,14805.482226340686,5128.17,11846.22,537
9487033,1134.0,8.69,1239.7846717497057,3.827,3.579,20381.77496187213,518.27,5.98,347
9487033,1134.0,8.69,-1143.907307399302,3.849,3.608,3169.924621388591,10306.28,5.98,408
9487033,1134.0,8.69,28067.48353421136,3.882,3.663,-113.58400001004338,4678.98,16869.02,529
9487033,1134.0,41909.31,-471.52164900280604,3.826,3.585,-113.58400001004338,8497.64,4725.99,554
9487033,1134.0,28595.58,-8255.606202275545,3.866,3.745,-113.58400001004338,5461.27,6939.78,521
9487033,1134.0,6648.59,645.9763396944159,3.9,3.424,10219.849127006886,5.98,32310.44,289
9487033,1134.0,8.69,-6929.116731661992,3.851,3.679,-113.58400001004338,6836.59,25426.53,333
9487033,1134.0,1260.11,-7263.454069668828,3.807,3.641,8769.527333109201,7120.91,2797.07,430
9487033,1134.0,29975.55,8485.652628165348,3.826,3.737,7345.431456011566,5.98,5742.96,235
9487033,1134.0,29651.59,388.68034727744225,3.908,3.791,13996.178724024576,5.98,4722.14,328
9487033,1134.0,66907.88,-807.17568600359,3.806,3.653,4427.325621491436,32758.27,5.98,318
9487033,1134.0,8.69,-6683.413595424269,3.87,3.646,6760.566548952509,5.98,13049.21,290
9487033,1134.0,5470.02,-3288.9037543512222,3.819,3.728,3049.0266084275563,5.98,5.98,554
9487033,1134.0,7207.06,-19294.195637396475,3.826,3.605,-113.58400001004338,5.98,30573.54,355
9487033,1134.0,8.69,6738.134115755517,3.948,3.602,-113.58400001004338,10705.86,38726.56,318
9487033,1134.0,8.69,-14010.075842519878,3.881,3.484,-113.58400001004338,5.98,747.6,438
9487033,1134.0,14028.24,-20690.76652681412,3.913,3.544,-113.58400001004338,5.98,12694.63,592
9487033,1134.0,8.69,531.1724793019467,3.897,3.515,5398.637274143786,5.98,24356.26,492
9487033,1134.0,8.69,1239.7846717497057,3.814,3.669,-113.58400001004338,14263.52,9544.3,607
9487033,1134.0,8.69,-6550.972344155202,3.854,3.638,3768.336170946925,12787.91,5.98,368
9487033,1134.0,8.69,-13771.240920181655,3.908,3.727,3768.336170946925,19535.55,13437.9,396
9487033,1134.0,8.69,-13395.081161436741,3.936,3.639,1542.5980904985868,11178.54,18392.68,583
9487033,1134.0,8.69,1239.7846717497057,3.922,3.527,4765.790690166391,14274.72,20017.31,349
9487033,1134.0,14058.96,12306.444861016145,3.963,3.637,10281.826230566106,5.98,4090.83,579
9487033,1134.0,4581.27,-26114.76410421928,3.944,3.658,12690.649739836283,30431.66,10066.5,568
9487033,1134.0,8.69,-5419.513435578781,3.874,3.549,6359.391888627861,9724.17,3104.15,593
9487033,1134.0,5489.61,1239.7846717497057,3.851,3.58,2443.3203780491986,5561.5,9687.84,654
9487033,1134.0,25452.95,5993.941357233698,3.935,3.746,3689.6113519462947,5.98,5.98,608
9487033,1134.0,24408.97,-4993.038766082232,3.805,3.474,466.7170801422485,5.98,25549.44,609
9487033,1134.0,20802.1,12126.560763382548,3.919,3.684,6241.88227075597,15572.9,2099.67,517
9487033,1134.0,33378.19,-2840.3718275696174,3.794,3.552,5291.246589157348,10540.65,13906.91,316
9487033,1134.0,8.69,-26600.481824697046,3.911,3.578,660.1472623027253,17112.46,17963.2,364
9487033,1134.0,16970.42,-4236.064693558057,3.952,3.625,-113.58400001004338,12695.32,15386.6,422
9487033,1134.0,8.69,136.58745043816248,3.947,3.562,2880.1954835492606,5.98,32237.96,516
9487033,1134.0,8.69,11237.79936311315,3.874,3.43,1160.4211879621616,9500.99,15246.53,696
